#run,lumi,evt
1,38652,15413558
1,39499,15751070
1,39541,15767926
1,46181,18415592
1,39293,15668937
1,39293,15669239
1,39990,15946911
1,41938,16723806
1,41093,16386824
1,38998,15551185
1,38998,15551502
1,39358,15694836
1,39358,15694986
1,39542,15768350
1,45467,18131265
1,47246,18840450
1,45697,18222644
1,45701,18224543
1,45701,18224639
1,45882,18296596
1,47129,18793835
1,47129,18793878
1,47129,18793991
1,46078,18374605
1,46869,18690224
1,46869,18690334
1,47217,18829078
1,47222,18831166
1,47222,18831188
1,49308,19662629
1,48237,19235523
1,50361,20082554
1,50361,20082686
1,50414,20103656
1,50521,20146439
1,50521,20146581
1,50547,20156759
1,50726,20228247
1,52188,20811187
1,52188,20811258
1,52188,20811432
1,44727,17836176
1,41376,16499575
1,41376,16499831
1,41614,16594535
1,44159,17609368
1,44159,17609408
1,41134,16403172
1,43136,17201427
1,43136,17201558
1,43509,17350290
1,41565,16575002
1,41685,16622909
1,44395,17703660
1,44395,17703785
1,49207,19622577
1,45482,18137060
1,45482,18137278
1,46203,18424552
1,46203,18424797
1,46792,18659330
1,43596,17384949
1,47006,18744671
1,47006,18744922
1,42910,17111624
1,44730,17837125
1,43653,17407888
1,45507,18146854
1,45698,18223125
1,46808,18666014
1,44506,17747611
1,45627,18194923
1,49166,19606146
1,45333,18077601
1,45380,18096552
1,46236,18437649
1,45855,18285916
1,50266,20044589
1,50266,20044788
1,7152,2851890
1,7152,2851929
1,7152,2851959
1,8848,3528103
1,8848,3528206
1,12626,5034938
1,26000,10368083
1,31056,12384245
1,26671,10635501
1,28227,11256016
1,28856,11507014
1,35022,13965970
1,36441,14531629
1,36445,14533111
1,35098,13996340
1,38131,15205539
1,39290,15667700
1,39296,15670162
1,45472,18133144
1,45473,18133317
1,45473,18133549
1,45700,18223894
1,45700,18223979
1,41119,16397075
1,41119,16397159
1,47382,18894571
1,51942,20713048
1,51942,20713179
1,2910,1160246
1,6552,2612740
1,6552,2612779
1,7920,3158123
1,8961,3573175
1,20094,8012845
1,20327,8105878
1,20327,8105987
1,25889,10323987
1,25889,10324011
1,31610,12605251
1,34149,13617497
1,34149,13617607
1,34152,13618841
1,44855,17887169
1,45193,18021944
1,45815,18270001
1,45818,18271216
1,2513,1001978
1,2911,1160785
1,2912,1160972
1,2912,1161064
1,2912,1161273
1,2518,1003817
1,2908,1159287
1,7919,3157880
1,4496,1792787
1,9793,3904875
1,9793,3905138
1,9793,3905204
1,9793,3905217
1,18037,7192561
1,21126,8424567
1,22380,8924368
1,35124,14006449
1,3853,1536139
1,9885,3941809
1,11391,4542168
1,11415,4551702
1,11415,4551959
1,11416,4552202
1,15362,6126063
1,13480,5375613
1,19109,7620109
1,27374,10915813
1,27374,10916140
1,29470,11751866
1,30025,11973115
1,29561,11788042
1,31491,12557680
1,32267,12867343
1,30251,12063212
1,31490,12557324
1,31490,12557573
1,30752,12262953
1,30752,12263043
1,30752,12263098
1,30752,12263321
1,31172,12430605
1,32461,12944533
1,33191,13235888
1,3471,1383932
1,6058,2415660
1,6058,2415767
1,2856,1138767
1,3060,1220040
1,3060,1220181
1,3473,1384992
1,4147,1653431
1,5270,2101382
1,5521,2201633
1,6794,2709320
1,6842,2728139
1,7243,2888054
1,7600,3030363
1,7600,3030631
1,8225,3279898
1,13262,5288503
1,13768,5490363
1,13769,5490545
1,13769,5490705
1,14536,5796259
1,16707,6662126
1,15592,6217777
1,15592,6217780
1,15598,6220135
1,21482,8566581
1,21932,8745867
1,21932,8745945
1,22307,8895232
1,22307,8895239
1,22307,8895301
1,23307,9294177
1,23307,9294214
1,23307,9294263
1,24731,9861915
1,26922,10735772
1,26922,10735810
1,28342,11302027
1,29658,11826778
1,31646,12619438
1,31646,12619557
1,31786,12675359
1,31786,12675388
1,31882,12713784
1,4871,1942092
1,7531,3003097
1,9285,3702333
1,9285,3702424
1,9285,3702623
1,9288,3703598
1,9897,3946711
1,10030,3999525
1,10330,4119434
1,18178,7248879
1,11958,4768542
1,13166,5250029
1,13166,5250295
1,13166,5250299
1,13640,5439134
1,21517,8580446
1,21517,8580536
1,13345,5321745
1,13612,5427908
1,13643,5440383
1,13643,5440419
1,13719,5470688
1,13719,5470823
1,15078,6012490
1,15626,6230962
1,16171,6448615
1,16171,6448724
1,17480,6970530
1,17680,7050236
1,17683,7051314
1,18599,7416853
1,18468,7364435
1,36209,14439270
1,19472,7764755
1,19928,7946823
1,20504,8176163
1,20504,8176567
1,19549,7795671
1,19552,7796636
1,19552,7796736
1,21896,8731588
1,22197,8851461
1,22346,8910983
1,23298,9290453
1,23298,9290792
1,23665,9437001
1,25207,10051711
1,26300,10487508
1,26491,10563713
1,26491,10563844
