#run,lumi,evt
1,6669,333631
1,7357,471336
1,9132,326303
1,2875,74996
1,5284,56677
1,6099,219682
1,9108,321500
1,9173,334516
1,9491,398197
1,9494,398675
1,9494,398770
1,7339,467795
1,5417,83368
1,5418,83505
1,7947,89367
1,7923,84491
1,7923,84571
1,7927,85359
1,8340,167859
1,5699,139755
1,7431,486121
1,7397,479267
1,7430,485848
1,9465,392809
1,8931,286192
1,8921,284106
1,8935,286834
1,8935,286876
1,9096,319139
1,9745,448803
1,10530,105863
1,10739,147652
1,10884,176647
1,10855,170902
1,10924,184746
1,10952,190351
1,11055,210804
1,11055,210834
1,11061,212192
1,11120,223813
1,11121,224186
1,11241,248097
1,11109,221603
1,11300,259830
1,11300,259979
1,11300,259996
1,11605,320856
1,12727,45287
1,12623,24557
1,13149,129759
1,13161,132083
1,13031,106147
1,13031,106200
1,13223,144597
1,13228,145553
1,13245,148954
1,13306,161052
1,13315,162818
1,13260,151933
1,13429,185783
1,12077,415384
1,12089,417675
1,12125,424890
1,12136,427020
1,12141,428135
1,12143,428483
1,12447,489203
1,12378,475483
1,12440,487869
1,12498,499522
1,12534,6664
1,12599,19725
1,12823,64543
1,12835,66829
1,12961,92137
1,13297,159327
1,12462,492331
1,12510,1872
1,12569,13762
1,12523,4524
1,12541,8087
1,12673,34516
1,12841,68034
1,12981,96032
1,12709,41667
1,13007,101204
1,12977,95206
1,12977,95259
1,13032,106364
1,13256,151056
1,13020,103819
1,13025,104912
1,13038,107470
1,13066,113126
1,8263,152423
1,3740,247911
1,4030,305832
1,5810,161816
1,9429,385603
1,15750,149822
1,16114,222619
1,16114,222746
1,16401,280130
1,16460,291922
1,16837,367238
1,8761,252074
1,5496,99043
1,8682,236345
1,6073,214523
1,6223,244439
1,9705,440852
1,9814,462718
1,9630,425808
1,9630,425993
1,9836,467157
1,9653,430509
1,9675,434891
1,9696,439177
1,9768,453578
1,9947,489363
1,15781,156187
1,15950,189866
1,13524,204624
1,13575,214890
1,13596,219053
1,13623,224529
1,13658,231493
1,13702,240315
1,13690,237968
1,13780,255829
1,13780,255990
1,13762,252347
1,13763,252490
1,13752,250292
1,13752,250333
1,13854,270792
1,16832,366334
1,16576,315146
1,16662,332242
1,16687,337360
1,16770,353886
1,16825,364805
1,16825,364806
1,16825,364924
1,16843,368452
1,16878,375494
1,17060,412000
1,17052,410278
1,16900,379849
1,16902,380340
1,16959,391787
1,16935,386880
1,16944,388609
1,16944,388766
1,16955,390883
1,16973,394402
1,17100,419834
1,17182,436289
1,17048,409564
1,16983,396493
1,17113,422484
1,17148,429477
1,17148,429581
1,17192,438325
1,17342,468244
1,17291,458047
1,17472,494398
1,17383,476410
1,17402,480320
1,17399,479707
1,17386,477148
1,17408,481413
1,17416,483086
1,12758,51421
1,12824,64650
1,13003,100424
1,12838,67581
1,13113,122568
1,13170,133995
1,13110,121990
1,13133,126523
1,13204,140706
1,12916,83073
1,12916,83112
1,12900,79946
1,12905,80858
1,12920,83900
1,12922,84298
1,12999,99681
1,13000,99813
1,13011,102177
1,12921,84134
1,13070,113882
1,13114,122761
1,13189,137739
1,13189,137762
1,13086,117001
1,13086,117166
1,13135,126879
1,13136,127076
1,13145,128888
1,13181,136190
1,13512,202307
1,13163,132467
1,13237,147294
1,13210,141977
1,13289,157632
1,13369,173703
1,13235,146831
1,13255,150847
1,13266,153079
1,13304,160702
1,13319,163611
1,13372,174260
1,13284,156614
1,13389,177631
1,13422,184257
1,13789,257756
1,13739,247626
1,13875,274982
1,13886,277029
1,13902,280251
1,14069,313774
1,14060,311963
1,13364,172689
1,13294,158796
1,13581,216011
1,13581,216136
1,13352,170217
1,13341,168019
1,13582,216361
1,13502,200314
1,13580,215999
1,13686,237031
1,13757,251388
1,13874,274615
1,13889,277707
1,13986,297075
1,13275,154865
1,13268,153570
1,13288,157513
1,13288,157507
1,13334,166642
1,13334,166668
1,13365,172959
1,13441,188144
1,13384,176672
1,13449,189772
1,13347,169331
1,13368,173522
1,13392,178375
1,13413,182500
1,13447,189249
1,13470,193882
1,14035,306920
1,13458,191494
1,13517,203345
1,13593,218531
1,13494,198797
1,13656,231145
1,13605,220909
1,13620,223853
1,13829,265681
1,14092,318289
1,13942,288226
1,13953,290502
1,13634,226616
1,13671,234049
1,13897,279279
1,13705,240897
1,13771,254010
1,13841,268066
1,13861,272151
1,13856,271115
1,13805,260809
1,13941,288070
1,13843,268407
1,13843,268562
1,13887,277381
1,14016,303172
1,13926,285168
1,154,30626
1,412,82369
1,3159,131702
1,2558,11592
1,2612,22368
1,3646,229070
1,729,145763
1,761,152065
1,16233,246508
1,5293,58493
1,7676,35146
1,7667,33394
1,8776,255017
1,8776,255086
1,7703,40437
1,10648,129420
1,9234,346645
1,9417,383281
1,9423,384444
1,9582,416382
1,5774,154753
1,5800,159911
1,12293,458562
1,4177,335291
1,3815,262928
1,3871,274020
1,4885,476944
1,4194,338668
1,4106,321064
1,4157,331295
1,5502,100250
1,9888,477518
1,16216,243098
1,16207,241337
1,16484,296674
1,16566,313007
1,16345,268820
1,16345,268830
1,16354,270647
1,16427,285352
1,16447,289278
1,11358,271474
1,11360,271819
1,11342,268260
1,11486,297180
1,9585,416842
1,11559,311790
1,11675,334840
1,11675,334919
1,11677,335329
1,11786,357146
1,11841,368156
1,9448,389537
1,10077,15278
1,10216,43100
1,10078,15422
1,10097,19315
1,10100,19836
1,10657,131348
1,10497,99284
1,10711,142051
1,10990,197833
1,11636,327107
1,11067,213348
1,11237,247338
1,11027,205384
1,11135,226977
1,11384,276687
1,11154,230640
1,11202,240387
1,11220,243907
1,11245,248831
1,11314,262695
1,10897,179269
1,10957,191357
1,11505,300873
1,11017,203300
1,11196,239116
1,11197,239368
1,11242,248267
1,11363,272445
1,11526,305033
1,11526,305079
1,11578,315401
1,11781,356167
1,12304,460646
1,12304,460660
1,12380,475861
1,12091,418126
1,12258,451445
1,12010,401954
1,12415,482810
1,12073,414494
1,12381,476194
1,12161,432193
1,12223,444458
1,12211,442114
1,12240,447842
1,12228,445488
1,12246,449173
1,12284,456787
1,12365,472948
1,12365,472976
1,12408,481551
1,12469,493663
1,12646,29098
1,12105,420965
1,12139,427630
1,12244,448704
1,12244,448745
1,12204,440638
1,12212,442333
1,12260,451956
1,12291,458081
1,12315,462831
1,12298,459525
1,5985,196963
1,6145,228974
1,6196,239099
1,6319,263609
1,6336,267063
1,8305,160801
1,6617,323321
1,6731,346037
1,6767,353220
1,6819,363668
1,6842,368301
1,6842,368362
1,6864,372768
1,6846,369057
1,6865,372886
1,10290,57929
1,10128,25447
1,10153,30447
1,10269,53611
1,13595,218960
1,12261,452027
1,11025,204894
1,11026,205028
1,11214,242748
1,11254,250786
1,10621,124079
1,10507,101383
1,10548,109469
1,10622,124283
1,10603,120547
1,10651,130001
1,11073,214428
1,12151,430140
1,10630,125863
1,10666,133146
1,10757,151299
1,10818,163490
1,10808,161425
1,10876,175175
1,10896,179156
1,12505,904
1,11198,239405
1,11112,222220
1,11459,291601
1,11566,313144
1,11831,366002
1,11743,348455
1,11775,354824
1,11694,338628
1,11735,346969
1,11805,360963
1,11848,369538
1,11922,384308
1,14070,313895
1,13918,283477
1,13918,283541
1,14124,324752
1,14170,333923
1,14231,346001
1,17384,476795
1,17485,496965
1,177,35375
1,6491,298012
1,9065,312932
1,9178,335556
1,9318,363548
1,9318,363557
1,9325,364892
1,9427,385326
1,9803,460493
1,9881,476030
1,2986,97128
1,8880,275839
1,8983,296482
1,14141,328074
1,3822,264308
1,3843,268461
1,9401,380013
1,9401,380049
1,9693,438408
1,9800,459861
1,9856,471182
1,11603,320549
1,7689,37783
1,8354,170730
1,4580,415838
1,4580,416000
1,6057,211316
1,6057,211354
1,6484,296779
1,14719,443668
1,9146,329009
1,9284,356728
1,9531,406101
1,9903,480477
1,15544,108627
1,15544,108714
1,16075,214981
1,16139,227713
1,16171,234180
1,7672,34312
1,7672,34334
1,8000,99946
1,8260,151831
1,8201,140116
1,8765,252898
1,8765,252990
1,9598,419575
1,9457,391316
1,14140,327905
1,14173,334567
1,14212,342388
1,14223,344517
1,14319,363659
1,14355,370863
1,14399,379703
1,14457,391304
1,14469,393761
1,14471,394012
1,14676,435087
1,14974,494669
1,15002,373
1,15037,7339
1,15055,10996
1,15077,15305
1,15130,25977
1,15137,27213
1,15393,78591
1,15098,19470
1,15122,24381
1,15419,83746
1,15484,96706
1,15491,98045
1,15620,123988
1,2365,472921
1,1739,347688
1,1756,351005
1,1756,351084
1,1865,372853
1,1867,373292
1,7413,482485
1,3013,102474
1,3340,167995
1,4246,349037
1,3705,240857
1,1465,292853
1,1794,358782
1,1607,321207
1,1635,326948
1,2031,406043
